0,10,6
1,10,7
2,10,7
3,10,6
4,10,6
5,10,7
6,10,6
7,10,7
8,10,7
9,10,7
10,10,6
11,10,7
12,10,6
13,10,7
14,10,5
15,10,5
16,10,6
17,10,6
18,10,5
19,10,6
20,10,5
21,10,7
22,10,6
23,10,7
24,10,7
25,10,7
26,10,7
27,10,7
28,10,7
29,10,4
30,10,5
31,10,6
32,10,6
33,10,6
34,10,5
35,10,6
36,10,6
37,10,7
38,10,7
39,10,6
40,10,7
41,10,6
42,10,6
43,10,7
44,10,6
45,10,6
46,10,7
47,10,6
48,10,6
49,10,7
50,10,7
51,10,7
52,10,5
53,10,7
54,10,6
55,10,7
56,10,6
57,10,5
58,10,7
59,10,6
60,10,6
61,10,6
62,10,6
63,10,7
64,10,7
65,10,6
66,10,6
67,10,5
68,10,5
69,10,6
70,10,7
71,10,6
72,10,7
73,10,5
74,10,7
75,10,5
76,10,6
77,10,6
78,10,6
79,10,6
80,10,6
81,10,6
82,10,5
83,10,7
84,10,6
85,10,6
86,10,6
87,10,6
88,10,6
89,10,7
90,10,6
91,10,7
92,10,7
93,10,7
94,10,6
95,10,6
96,10,6
97,10,5
98,10,3
99,10,6
100,10,7
101,10,6
102,10,6
103,10,6
104,10,7
105,10,7
106,10,7
107,10,7
108,10,6
109,10,5
110,10,6
111,10,6
112,10,5
113,10,6
114,10,6
115,10,6
116,10,6
117,10,6
118,10,5
119,10,6
120,10,6
121,10,6
122,10,6
123,10,4
124,10,7
125,10,6
126,10,6
127,10,5
128,10,6
129,10,6
130,10,7
131,10,7
132,10,5
133,10,7
134,10,7
135,10,5
136,10,6
137,10,6
138,10,6
139,10,7
140,10,4
141,10,7
142,10,6
143,10,6
144,10,7
145,10,6
146,10,7
147,10,7
148,10,5
149,10,6
150,10,7
151,10,6
152,10,7
153,10,5
154,10,7
155,10,6
156,10,6
157,10,7
158,10,5
159,10,6
160,10,5
161,10,7
162,10,5
163,10,7
164,10,6
165,10,7
166,10,5
167,10,7
168,10,6
169,10,7
170,10,7
171,10,6
172,10,6
173,10,5
174,10,6
175,10,7
176,10,7
177,10,7
178,10,7
179,10,6
180,10,6
181,10,6
182,10,5
183,10,6
184,10,7
185,10,6
186,10,6
187,10,7
188,10,7
189,10,7
190,10,5
191,10,6
192,10,7
193,10,7
194,10,7
195,10,6
196,10,6
197,10,7
198,10,5
199,10,6
200,10,7
201,10,6
202,10,7
203,10,6
204,10,6
205,10,7
206,10,7
207,10,5
208,10,6
209,10,7
210,10,5
211,10,7
212,10,4
213,10,5
214,10,7
215,10,7
216,10,4
217,10,7
218,10,7
219,10,7
220,10,5
